Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,BB_upper,BB_lower,Returns,Log_Returns,Volatility,Momentum,Volume_Change,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,
2020-03-19,59.09074020385742,61.036451553451855,58.56689512385312,59.72080339842934,271857200,67.00540504455566,66.32503750454119,43.6612691053183,77.27246834896906,56.73834174014226,-0.00766225770969553,-0.007691763624215112,0.06272619853232018,-11.62118911743164,-0.09451440478347528,-0.0634854766694708
2020-03-20,55.33933639526367,60.7926402539027,55.03999474688709,59.67011183513416,401693200,65.99380359649658,65.27450663843923,33.86068397167615,76.68531059608593,55.30229659690722,-0.0634854766694708,-0.06559024912371111,0.0637649544814528,-14.433513641357422,0.4775889695031068,-0.021243996381026253
2020-03-23,54.1637077331543,55.16070547027294,51.32480360482342,55.05931643178171,336752800,65.10290489196777,64.21242619811682,34.60240866725212,76.63032758805565,53.575482195879886,-0.021243996381026253,-0.02147289773019104,0.06329721258586554,-10.090679168701172,-0.1616666650070253,0.10032537506450412
2020-03-24,59.59770202636719,59.793238287645494,56.56084531140466,57.05813597182242,287531200,64.60561408996583,63.77146020324694,37.30453772714566,76.18444460957899,53.02678357035266,0.10032537506450412,0.09560593157864257,0.06783081876903145,-9.284370422363281,-0.1461653770956025,-0.005508929680129171
2020-03-25,59.26938247680664,62.3424476958278,58.97486994131572,60.53192162528101,303602000,64.03674602508545,63.341395137884454,38.796414039749564,75.48307068843471,52.59042136173618,-0.005508929680129171,-0.005524159793408805,0.0676445888457195,-7.220401763916016,0.05589236924549401,0.052623096710437745
2020-03-26,62.38832092285156,62.446255405203736,59.472166210481355,59.51079165439952,252087200,63.85472774505615,63.2503780534716,43.06568898568583,75.28344521882825,52.426010271284056,0.052623096710437745,0.051285236229999524,0.0673915446794871,2.4647254943847656,-0.16967872411907692,-0.041402227270848524
2020-03-27,59.80530548095703,61.767913466106,59.638736473627105,61.01473571142301,204216800,63.54549007415771,62.921464681365805,45.57840846968122,75.065263852062,52.025716296253414,-0.041402227270848524,-0.042283715721488285,0.06800404682673493,-7.297615051269531,-0.1898961946501052,0.028537974111091824
2020-03-30,61.512027740478516,61.68342585318123,60.206033868463194,60.529517371062305,167976400,63.01440238952637,62.78693238585149,42.22403374006086,73.82458063936313,52.2042241396896,0.028537974111091824,0.02813835126796968,0.06466694362705078,3.04168701171875,-0.17746042441170362,-0.002040805062496376
2020-03-31,61.38649368286133,63.366001623216455,60.83368129501873,61.702735358357586,197002000,62.591583824157716,62.653287447950184,44.345151618161864,72.92834963212348,52.25481801619195,-0.002040805062496376,-0.0020428903427312612,0.06438327066183211,0.34520721435546875,0.1727957022534119,-0.05261699513320228
2020-04-01,58.15652084350586,60.04188167908633,57.726822887688364,59.50596558883749,176218400,61.845285415649414,62.2242402319772,47.88561310592329,71.09051656937461,52.600054261924214,-0.05261699513320228,-0.05405182736269831,0.06407389872147791,-1.3904838562011719,-0.10549943655394356,0.016686560121185634
2020-04-02,59.126953125,59.18006218576405,57.1884834576866,58.01891202578832,165934000,61.26603660583496,61.92877218569675,38.79088213370663,69.57664230010987,52.95543091156006,0.016686560121185634,0.01654886909208655,0.06408606708201274,0.036212921142578125,-0.05836166938299292,-0.014371368979783972
2020-04-03,58.277217864990234,59.31283722451452,57.68819275537644,58.6127685713981,129880000,60.69125499725342,61.58048431079107,49.6525965978539,68.06152212153187,53.32098787297497,-0.014371368979783972,-0.014475637294229026,0.06409220445406293,2.9378814697265625,-0.21727915918377183,0.08723728438452971
2020-04-06,63.36116409301758,63.51565847082729,60.20119380275697,60.568124396222636,201820400,60.64659385681152,61.75030260786714,53.82714650898478,67.93633562259421,53.35685209102883,0.08723728438452971,0.08363987721869488,0.06503020292532387,9.197456359863281,0.5538989836772406,-0.011582053407309112
2020-04-07,62.62731170654297,65.58933753055518,62.52350996388426,65.37206847487805,202887200,60.33385581970215,61.8339296474581,55.212420511432825,66.60090625110377,54.06680538830054,-0.011582053407309112,-0.011649647816121161,0.06289791548292206,3.0296096801757812,0.005285887848800241,0.025594592655317383
2020-04-08,64.23023223876953,64.54405384793799,63.06184016051964,63.42635444288139,168895200,60.220878219604494,62.06240196860679,58.37203097004023,66.08946795395488,54.35228848525411,0.025594592655317383,0.02527253479840911,0.06273571858809372,4.960849761962891,-0.1675413727430809,0.007216005635017453
2020-04-09,64.69371795654297,65.19584133375365,63.899505790640596,64.86511973614601,161834800,60.4593843460083,62.31325484550716,67.06599211714078,66.65567960231596,54.263089089700635,0.007216005635017453,0.0071900948399823686,0.05825806458993529,2.3053970336914062,-0.04180343787153218,0.01962784515896221
2020-04-13,65.96351623535156,66.07215077341053,64.17229875609489,64.77098217772529,131022800,60.40241413116455,62.66121423700943,71.45367648129769,66.35778920850304,54.44703905382606,0.01962784515896221,0.019437703032127253,0.05186372847853549,6.158210754394531,-0.1903916833709437,0.05050295108588165
2020-04-14,69.29486846923828,69.58455560243435,67.12223707141726,67.59297682109842,194994800,60.943640518188474,63.29350945817408,69.09039432617296,68.02140637090905,53.8658746654679,0.05050295108588165,0.0492690505192308,0.04313114902753501,7.782840728759766,0.4882508998433861,-0.009127215206806594
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,61.324696159362794,63.80521204063595,68.27280524679819,69.2002518016664,53.44914051705919,-0.009127215206806594,-0.009169123434033984,0.04252085672454981,7.275905609130859,-0.3273953972105923,0.007945582294911935
2020-04-16,69.20796203613281,69.57248363661981,68.16027185080422,69.37453102131897,157125200,61.80774402618408,64.32010537696283,64.7427477405858,70.37862223865322,53.23686581371494,0.007945582294911935,0.007914182373350375,0.04188112668215508,11.051441192626953,0.19801699371122883,-0.013568507718802247
2020-04-17,68.26891326904297,69.27074378183441,66.83497575491855,68.72516946310567,215250000,62.26665267944336,64.69641092067141,69.69670390545656,71.2001783405666,53.33312701832013,-0.013568507718802247,-0.013661401160297737,0.042020660476626163,9.141960144042969,0.36992665721348317,-0.020756597206817107
2020-04-20,66.85188293457031,67.99854979022932,66.83257389218826,67.09811926901436,130015200,62.84228000640869,64.9018068620449,62.59688537752293,71.3708341839409,54.313725828876485,-0.020756597206817107,-0.020975043458447983,0.039181558363964045,8.574665069580078,-0.39598048780487805,-0.03091033174663138
2020-04-21,64.78546905517578,66.92913374203486,64.07574203406564,66.69497200558625,180991600,63.37336807250976,64.89072155833496,57.345635237377145,70.88916755729734,55.857568587722184,-0.03091033174663138,-0.031398134475464134,0.0396467522504855,1.4243049621582031,0.3920803106098363,0.028803420242756284
2020-04-22,66.6515121459961,67.0860355273564,65.71003990834832,66.05041238241853,116862400,63.72605857849121,65.05849138410848,69.50890095232121,71.15738858084056,56.294728576141864,0.028803420242756284,0.02839639899292765,0.03384531007362769,4.024200439453125,-0.354321416021517,-0.003875507131462008
2020-04-23,66.39320373535156,68.01543553598502,66.35457829164004,66.59598178954948,124814400,64.08224964141846,65.18565861290455,67.25133424045744,71.29381085007407,56.87068843276284,-0.003875507131462008,-0.00388303636859538,0.03381766895376835,2.1629714965820312,0.06804583852462387,0.02886964235850553
2020-04-24,68.30995178222656,68.31960998543786,66.86877252729914,66.91705617630512,126161200,64.3783311843872,65.48331997413422,72.67081634113185,71.78078037865937,56.97588199011504,0.02886964235850553,0.028460765015864642,0.03249364420399747,3.6162338256835938,0.010790421618018353,0.0007065376060950701
2020-04-27,68.35821533203125,68.68893686603447,67.58089596071159,68.02748643097968,117087600,64.80597667694092,65.75721080075431,64.61870095422688,72.08321599225769,57.528737361624145,0.0007065376060950701,0.0007062881259051647,0.030637324720831964,2.3946990966796875,-0.07192068559905895,-0.01620909193995257
2020-04-28,67.25019073486328,69.00036629064134,67.1584635837108,68.81931364694016,112004800,65.09288482666015,65.8994422478483,63.23433952142944,72.27516220022319,57.91060745309711,-0.01620909193995257,-0.016341896318361648,0.030626625002676915,-2.044677734375,-0.04341023302211333,0.03284498918103873
2020-04-29,69.45902252197266,69.92734583940624,68.53203408860236,68.73481211774124,137280800,65.49651126861572,66.23854239286514,64.46704707994252,72.7090267252364,58.28399581199504,0.03284498918103873,0.03231712000149033,0.03119821977405759,0.7966232299804688,0.22566889990428973,0.021095913251706566
2020-04-30,70.92432403564453,71.10055118981447,69.60867977631433,69.99733575831296,183064000,66.13490142822266,66.68491747716938,66.33340826780568,72.85535964149354,59.41444321495179,0.021095913251706566,0.02087647527157769,0.028020243335898275,1.7163619995117188,0.33350038752687916,-0.01609906334775968
2020-05-01,69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800,66.66767921447754,66.97999206844715,60.07904358391052,72.70350751285265,60.631850916102444,-0.01609906334775968,-0.016230061131766504,0.028582585532998958,1.5135955810546875,0.31438622558231,0.014148749039663455
2020-05-04,70.76984405517578,70.8977876030395,69.11864515995262,69.8066465413913,133568000,67.29231052398681,67.34100328802185,54.44237740538394,72.14103123843894,62.44358980953469,0.014148749039663455,0.014049589715675288,0.02807809358251246,3.9179611206054688,-0.4448932909090304,0.015008821203661649
2020-05-05,71.83201599121094,72.66244451792257,71.08366376030753,71.2285073158129,147751200,67.71585311889649,67.7687969795948,59.305488483940586,72.59847938730361,62.83322685048937,0.015008821203661649,0.014897303297031473,0.021515790353609524,7.046546936035156,0.10618711068519415,0.01031750263351694
2020-05-06,72.5731430053711,73.20320267035598,72.14827044329485,72.5321011645588,142333600,68.2131446838379,68.22642942749681,59.76747492257209,72.93697497381133,63.48931439386446,0.01031750263351694,0.01026464049580289,0.021099725960271026,5.921630859375,-0.036667045682200916,0.010344703971391978
2020-05-07,73.32389068603516,73.66910326152602,72.89660917840814,73.19836352852457,115215200,68.66782760620117,68.7119745804766,64.83428009525234,73.52614921039314,63.8095060020092,0.010344703971391978,0.01029156368740589,0.020686988178049214,6.930686950683594,-0.19052704350905192,0.023802198152082177
2020-05-08,75.06916046142578,75.1224133124194,73.65554805604467,73.98232657864203,133838400,69.18659973144531,69.31750283103015,73.65854965779226,74.45650727689652,63.9166921859941,0.023802198152082177,0.023523342091279802,0.02103224916493157,6.759208679199219,0.16163839493400167,0.015734696957608874
2020-05-11,76.25035095214844,76.74414173878206,74.36956400000152,74.57773678757478,145946400,69.70094146728516,69.97785496475818,84.78174223840986,75.61495714752841,63.786925787041916,0.015734696957608874,0.015612190015486681,0.020933571980554053,7.8921356201171875,0.09046730983036255,-0.011427829861983096
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,70.00514678955078,70.49230435269843,78.17762709326018,76.43465709178267,63.57563648731889,-0.011427829861983096,-0.011493629286403987,0.018695210888861735,8.1287841796875,0.11206031803456606,-0.012074202285752289
2020-05-13,74.46883392333984,76.47791143801962,73.39410026175051,75.55809041384309,200622400,70.29546852111817,70.87105943113805,75.02000912406604,76.98865690115525,63.60228014108108,-0.012074202285752289,-0.012147687582769781,0.01881850054584596,5.0098114013671875,0.2361116245597692,0.006143259672204415
2020-05-14,74.92631530761719,74.98682954910396,72.98743664654351,73.70876906438306,158929200,70.58138618469238,71.25730931609294,72.536714871394,77.56137644526346,63.60139592412129,0.006143259672204415,0.006124466779643543,0.01880410677673865,4.001991271972656,-0.2078192664428299,-0.005911875090497287
2020-05-15,74.48336029052734,74.52935171327063,72.6679327201148,72.70182424718615,166348400,70.8921085357666,71.56457748588089,70.31723159166472,77.99093212291295,63.79328494862023,-0.005911875090497287,-0.005929419404742979,0.018499979964589207,4.7008514404296875,0.04668242210997109,0.023561146049707826
2020-05-18,76.23827362060547,76.61104348348049,75.11513293810333,75.80499689236754,135178400,71.36142807006836,72.0097244604036,78.58685450110602,78.57575590799308,64.14710023214363,0.023561146049707826,0.023287866444838386,0.017958285877680134,5.4684295654296875,-0.18737781667872966,-0.005778616656574309
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600,71.91204071044922,72.3705103583509,72.71548136831065,78.68031001083192,65.14377141006652,-0.005778616656574309,-0.005795377462510763,0.015952072231444847,3.9657058715820312,-0.24744189900161562,0.019448494956043616
2020-05-20,77.2718734741211,77.3420646988432,76.61589356065315,76.65462357446266,111504800,72.44305877685547,72.83733522356053,72.73277717241025,79.13964112627261,65.74647642743832,0.019448494956043616,0.01926178985040598,0.01543887543410354,4.69873046875,0.09609002689482704,-0.007455535689090853
2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800,72.95818710327148,73.20482543931088,75.80438745922746,79.26920815895961,66.64716604758335,-0.007455535689090853,-0.00748346711103705,0.015598037230455226,3.3718795776367188,-0.07906386092796003,0.006438390286041429
2020-05-22,77.18956756591797,77.27186606725144,76.3326836366315,76.43434344951643,81803200,73.40216789245605,73.58434357497968,74.87883540064148,79.58438002135613,67.21995576355597,0.006438390286041429,0.006417752387170218,0.014753077325851434,2.1204071044921875,-0.20338732169428408,-0.006773584217512174
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,73.81759300231934,73.87791621660553,69.55365286799909,79.68109409033293,67.95409191430575,-0.006773584217512174,-0.006796629062172497,0.014993382380231377,0.4163665771484375,0.5344387505623251,0.004356514072243023
2020-05-27,77.00071716308594,77.14595278095526,75.7855941804598,76.52387216004948,112945200,74.30511932373047,74.17533794595228,68.51684869833794,79.44640592068863,69.1638327267723,0.004356514072243023,0.004347051936144474,0.01407756971933273,1.6217422485351562,-0.10019598158091814,0.00044081636535464597
2020-05-28,77.03466033935547,78.29093708793098,76.40047201588867,76.67641322661296,133560800,74.68390121459962,74.44766440102828,66.50885694075416,79.42236994170314,69.94543248749609,0.00044081636535464597,0.0004407192343642355,0.012733226958940549,2.565826416015625,0.18252745579272078,-0.0009744394596183925
2020-05-29,76.9595947265625,77.73659554294788,76.60377068012559,77.27668877080987,153532400,74.98566474914551,74.68690383809377,59.87840515402678,79.478355742057,70.49297375623402,-0.0009744394596183925,-0.0009749145343947695,0.012235774375839989,2.0332794189453125,0.14953189858102078,0.012297704983559532
2020-06-01,77.90602111816406,78.02704957806893,76.78287346449119,76.91358626954592,80791200,75.39184036254883,74.99349568591279,58.86926043449616,79.33969444008704,71.44398628501062,0.012297704983559532,0.012222702489266567,0.011378420685144256,3.4226608276367188,-0.47378403516130796,0.004629773805445714
2020-06-02,78.26670837402344,78.29091555107586,77.1992361328535,77.6397816394303,87642800,75.76668357849121,75.30523873703753,66.36468109060692,79.26475037152689,72.26861678545554,0.004629773805445714,0.004619089367695652,0.01119890566097578,2.0284347534179688,0.08480626602897345,0.005505053626361667
2020-06-03,78.69757080078125,78.9589964979716,78.0149682866651,78.58622664893751,104491200,76.10996131896972,75.62832596034649,75.34062947760546,79.31768021221153,72.90224242572792,0.005505053626361667,0.00548995620139215,0.010955602061355997,2.8998489379882812,0.1922394081430534,-0.00861227209025106
2020-06-04,78.01980590820312,78.81859097042819,77.6470360985682,78.5208656190316,87560400,76.38229446411133,75.85609104467883,68.06086360032427,79.23037980798892,73.53420912023373,-0.00861227209025106,-0.00864957201802283,0.011252176717894686,0.7479324340820312,-0.16203086958518997,0.028481025036445562
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,76.72819442749024,76.27379462335,77.83727126275352,79.69040416732159,73.76598468765889,0.028481025036445562,0.0280829807782616,0.01248087630030267,3.5461196899414062,0.5674939812974815,0.005912071017112996
2020-06-08,80.7162857055664,80.75017721476046,79.23006029312182,79.93928518364497,95654400,77.01055068969727,76.6968967511279,74.70577439841598,80.35837758089042,73.66272379850412,0.005912071017112996,0.005894663301993025,0.011644661367083557,3.5267181396484375,-0.3030665120101653,0.031578564309104884
2020-06-09,83.26519012451172,83.6573213064147,80.3653518160227,80.39682040985336,147712400,77.36129264831543,77.32245885344717,83.42334774383455,81.6976736432172,73.02491165341365,0.031578564309104884,0.03109021573695157,0.012970183956098733,6.598472595214844,0.5442300615549311,0.025727397632432814
2020-06-10,85.40738677978516,85.87455499385788,83.77350211039672,84.21162466782144,166651600,77.86271324157715,78.09246351854658,84.35872022436286,83.38971005776897,72.33571642538534,0.025727397632432814,0.025402017130222214,0.01322869630565458,8.406669616699219,0.1282167238498595,-0.04801073597011818
2020-06-11,81.30691528320312,84.97649895645569,81.20525551685317,84.55289936035253,201662400,78.20461730957031,78.39860592915046,65.00686789312108,83.69350922385834,72.71572539528228,-0.04801073597011818,-0.04920152153389663,0.0175856095912664,4.272254943847656,0.21008379157475843,0.00863361940347529
2020-06-12,82.0088882446289,84.18740070270101,80.90027071068629,83.44186857843707,200146000,78.55874595642089,78.74244655452937,65.47468794769634,84.07092882679113,73.04656308605065,0.00863361940347529,0.00859656284685937,0.0176062880821206,5.049293518066406,-0.007519497933179409,0.012367303624155834
2020-06-15,83.02311706542969,83.6742509001126,80.50330314287096,80.6654845616587,138808800,78.98573379516601,79.15013398136811,69.78583743783871,84.49171578162728,73.47975180870475,0.012367303624155834,0.012291453260705618,0.01750194165405587,5.117095947265625,-0.3064622825337504,0.026502282759263363
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800,79.4349910736084,79.72854789984314,72.93089875448399,85.44066853467116,73.42931361254564,0.026502282759263363,0.026157181302204482,0.017672426141947535,6.9567108154296875,0.1917745848966348,-0.001391534272171313
2020-06-17,85.10482788085938,86.02706454807957,84.98379936928724,85.96655029229349,114406400,79.90034637451171,80.24057921280802,72.39976706019377,86.15645882768969,73.64423392133374,-0.001391534272171313,-0.0013925033550990253,0.01754878013509417,6.407257080078125,-0.30842513516388925,0.0003981224327334054
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,80.2936882019043,80.70707169270854,72.7541858627931,86.83661861618008,73.75075778762853,0.0003981224327334054,0.0003980432030257344,0.01729297755524226,7.118904113769531,-0.15371517677332736,-0.005714874076790277
2020-06-19,84.65215301513672,86.30782159170373,83.5459510308644,85.84307640546994,264476000,80.69150733947754,81.08279651543275,69.26046341220092,87.28070436974171,74.10231030921337,-0.005714874076790277,-0.005731266453058374,0.017231248002786848,4.4102630615234375,1.7316144118388275,0.02616405692131618
